name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A01	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A02	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A03	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A04	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A05	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A06	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A07	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A08	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A09	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A10	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A11	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A12	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A13	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A14	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A15	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A16	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A17	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A18	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A19	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A20	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A21	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A22	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A23	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
