name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A1	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A2	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A3	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A4	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A5	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A6	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A7	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A8	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A9	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A10	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A11	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A12	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A13	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A14	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A15	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A16	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A17	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A18	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A19	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A20	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A21	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A22	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A23	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A24	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A25	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A26	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A27	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A28	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A29	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A30	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A31	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A32	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B1	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B2	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B3	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B4	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B5	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B6	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B7	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B8	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B9	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B10	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B11	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B12	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B13	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B14	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B15	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B16	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B17	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B18	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B19	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B20	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B21	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B22	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B23	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B24	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B25	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B26	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B27	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B28	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B29	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B30	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B31	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B32	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B33	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B34	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B35	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B36	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B37	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B38	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B39	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B40	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B41	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B42	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B43	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B44	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
