name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A1	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A2	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A3	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A4	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A5	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A6	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A7	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A8	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A9	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A10	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A11	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A12	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A13	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A14	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A15	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A16	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A17	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A18	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A19	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A20	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A21	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A22	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A23	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A24	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A25	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A26	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A27	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A28	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A29	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A30	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A31	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A32	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A33	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A34	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A35	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A36	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A37	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A38	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A39	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A40	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A41	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A42	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A43	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A44	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A45	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A46	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A47	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A48	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A49	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A50	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A51	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A52	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
